name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu	distance	namespace	members_Overlap	members_Overlap_keggid	members_Anno_keggid	members_Anno
Pyrimidine metabolism	58	23	1.11	0.635	0.22	0.74	1.19	0.664	2.09	1	Customised	ASMTL, CAD, CTPS1, DPYD, DPYS, DTYMK, ENPP1, ENTPD1, ENTPD3, ENTPD4, ENTPD5, ENTPD6, HDDC2, NME1, NME2, NT5C3A, RRM1, RRM2, TK1, TK2, TYMS, UCK2, UMPS	ASMTL, CAD, CTPS1, DPYD, DPYS, DTYMK, ENPP1, ENTPD1, ENTPD3, ENTPD4, ENTPD5, ENTPD6, HDDC2, NME1, NME2, NT5C3A, RRM1, RRM2, TK1, TK2, TYMS, UCK2, UMPS	AK9, ASMTL, CAD, CANT1, CDA, CMPK1, CMPK2, CTPS1, CTPS2, DCK, DCTD, DCTPP1, DHODH, DPYD, DPYS, DTYMK, DUT, ENPP1, ENPP3, ENTPD1, ENTPD3, ENTPD4, ENTPD5, ENTPD6, ENTPD8, HDDC2, NME1, NME1-NME2, NME2, NME3, NME4, NME6, NME7, NT5C, NT5C1A, NT5C1B, NT5C1B-RDH14, NT5C2, NT5C3A, NT5C3B, NT5DC4, NT5E, NT5M, NUDT2, RRM1, RRM2, RRM2B, TK1, TK2, TYMP, TYMS, UCK1, UCK2, UCKL1, UMPS, UPB1, UPP1, UPP2	AK9, ASMTL, CAD, CANT1, CDA, CMPK1, CMPK2, CTPS1, CTPS2, DCK, DCTD, DCTPP1, DHODH, DPYD, DPYS, DTYMK, DUT, ENPP1, ENPP3, ENTPD1, ENTPD3, ENTPD4, ENTPD5, ENTPD6, ENTPD8, HDDC2, NME1, NME1-NME2, NME2, NME3, NME4, NME6, NME7, NT5C, NT5C1A, NT5C1B, NT5C1B-RDH14, NT5C2, NT5C3A, NT5C3B, NT5DC4, NT5E, NT5M, NUDT2, RRM1, RRM2, RRM2B, TK1, TK2, TYMP, TYMS, UCK1, UCK2, UCKL1, UMPS, UPB1, UPP1, UPP2
Pyruvate metabolism	47	17	1.01	0.0637	0.41	0.78	1.02	0.523	1.93	1	Customised	ACACA, ACACB, ACAT2, ADH1B, ADH1C, ALDH3A2, FH, LDHA, LDHB, LDHD, MDH1, MDH2, ME1, ME2, ME3, PDHA1, PKM	ACACA, ACACB, ACAT2, ADH1B, ADH1C, ALDH3A2, FH, LDHA, LDHB, LDHD, MDH1, MDH2, ME1, ME2, ME3, PDHA1, PKM	ACACA, ACACB, ACAT1, ACAT2, ACOT12, ACSS1, ACSS2, ACYP1, ACYP2, ADH1A, ADH1B, ADH1C, ADH4, ADH5, ADH6, ADH7, AKR1A1, ALDH1B1, ALDH2, ALDH3A2, ALDH7A1, ALDH9A1, DLAT, DLD, FH, GLO1, GRHPR, HAGH, LDHA, LDHAL6A, LDHAL6B, LDHB, LDHC, LDHD, MDH1, MDH2, ME1, ME2, ME3, PC, PCK1, PCK2, PDHA1, PDHA2, PDHB, PKLR, PKM	ACACA, ACACB, ACAT1, ACAT2, ACOT12, ACSS1, ACSS2, ACYP1, ACYP2, ADH1A, ADH1B, ADH1C, ADH4, ADH5, ADH6, ADH7, AKR1A1, ALDH1B1, ALDH2, ALDH3A2, ALDH7A1, ALDH9A1, DLAT, DLD, FH, GLO1, GRHPR, HAGH, LDHA, LDHAL6A, LDHAL6B, LDHB, LDHC, LDHD, MDH1, MDH2, ME1, ME2, ME3, PC, PCK1, PCK2, PDHA1, PDHA2, PDHB, PKLR, PKM
Retinol metabolism	68	10	0.412	-3.69	1	1	0.299	0.135	0.595	1	Customised	ADH1B, ADH1C, ALDH1A1, ALDH1A2, AOX1, CYP3A5, DHRS3, PNPLA4, RDH5, RETSAT	ADH1B, ADH1C, ALDH1A1, ALDH1A2, AOX1, CYP3A5, DHRS3, PNPLA4, RDH5, RETSAT	ADH1A, ADH1B, ADH1C, ADH4, ADH5, ADH6, ADH7, ALDH1A1, ALDH1A2, ALDH1A3, AOX1, AWAT2, BCO1, CYP1A1, CYP1A2, CYP26A1, CYP26B1, CYP26C1, CYP27C1, CYP2A6, CYP2A7, CYP2B6, CYP2C18, CYP2C8, CYP2C9, CYP2S1, CYP2W1, CYP3A4, CYP3A5, CYP3A7, CYP3A7-CYP3A51P, DGAT1, DHRS3, DHRS4, DHRS4L2, DHRS9, HSD17B6, LRAT, PNPLA4, RDH10, RDH11, RDH12, RDH13, RDH16, RDH5, RDH8, RETSAT, RPE65, SDR16C5, UGT1A1, UGT1A10, UGT1A3, UGT1A4, UGT1A5, UGT1A6, UGT1A7, UGT1A8, UGT1A9, UGT2A1, UGT2A2, UGT2A3, UGT2B10, UGT2B11, UGT2B15, UGT2B17, UGT2B28, UGT2B4, UGT2B7	ADH1A, ADH1B, ADH1C, ADH4, ADH5, ADH6, ADH7, ALDH1A1, ALDH1A2, ALDH1A3, AOX1, AWAT2, BCO1, CYP1A1, CYP1A2, CYP26A1, CYP26B1, CYP26C1, CYP27C1, CYP2A6, CYP2A7, CYP2B6, CYP2C18, CYP2C8, CYP2C9, CYP2S1, CYP2W1, CYP3A4, CYP3A5, CYP3A7, CYP3A7-CYP3A51P, DGAT1, DHRS3, DHRS4, DHRS4L2, DHRS9, HSD17B6, LRAT, PNPLA4, RDH10, RDH11, RDH12, RDH13, RDH16, RDH5, RDH8, RETSAT, RPE65, SDR16C5, UGT1A1, UGT1A10, UGT1A3, UGT1A4, UGT1A5, UGT1A6, UGT1A7, UGT1A8, UGT1A9, UGT2A1, UGT2A2, UGT2A3, UGT2B10, UGT2B11, UGT2B15, UGT2B17, UGT2B28, UGT2B4, UGT2B7
Riboflavin metabolism	8	3	1.05	0.105	0.31	0.78	1.08	0.167	5.57	1	Customised	ACP5, ENPP1, FLAD1	ACP5, ENPP1, FLAD1	ACP1, ACP2, ACP5, BLVRB, ENPP1, ENPP3, FLAD1, RFK	ACP1, ACP2, ACP5, BLVRB, ENPP1, ENPP3, FLAD1, RFK
Selenocompound metabolism	17	6	0.988	-0.0378	0.41	0.78	0.981	0.296	2.91	1	Customised	INMT, KYAT3, PAPSS1, SEPHS1, SEPSECS, TXNRD1	INMT, KYAT3, PAPSS1, SEPHS1, SEPSECS, TXNRD1	CTH, INMT, KYAT1, KYAT3, MARS1, MARS2, MTR, PAPSS1, PAPSS2, PSTK, SCLY, SEPHS1, SEPHS2, SEPSECS, TXNRD1, TXNRD2, TXNRD3	CTH, INMT, KYAT1, KYAT3, MARS1, MARS2, MTR, PAPSS1, PAPSS2, PSTK, SCLY, SEPHS1, SEPHS2, SEPSECS, TXNRD1, TXNRD2, TXNRD3
Sphingolipid metabolism	53	16	0.845	-0.855	0.76	1	0.772	0.397	1.44	1	Customised	ACER2, ASAH1, B4GALNT1, DEGS2, GALC, KDSR, PLPP1, PLPP3, SGMS1, SGPP1, SMPD1, SMPD3, SMPD4, SPHK1, UGCG, UGT8	ACER2, ASAH1, B4GALNT1, DEGS2, GALC, KDSR, PLPP1, PLPP3, SGMS1, SGPP1, SMPD1, SMPD3, SMPD4, SPHK1, UGCG, UGT8	ACER1, ACER2, ACER3, ARSA, ASAH1, ASAH2, B4GALNT1, B4GALT5, B4GALT6, CERK, CERS1, CERS2, CERS3, CERS4, CERS5, CERS6, DEGS1, DEGS2, ENPP7, GAL3ST1, GALC, GBA, GBA2, GLA, GLB1, HEXA, HEXB, KDSR, NEU1, NEU2, NEU3, NEU4, PLPP1, PLPP2, PLPP3, PSAP, PSAPL1, SGMS1, SGMS2, SGPL1, SGPP1, SGPP2, SMPD1, SMPD2, SMPD3, SMPD4, SPHK1, SPHK2, SPTLC1, SPTLC2, SPTLC3, UGCG, UGT8	ACER1, ACER2, ACER3, ARSA, ASAH1, ASAH2, B4GALNT1, B4GALT5, B4GALT6, CERK, CERS1, CERS2, CERS3, CERS4, CERS5, CERS6, DEGS1, DEGS2, ENPP7, GAL3ST1, GALC, GBA, GBA2, GLA, GLB1, HEXA, HEXB, KDSR, NEU1, NEU2, NEU3, NEU4, PLPP1, PLPP2, PLPP3, PSAP, PSAPL1, SGMS1, SGMS2, SGPL1, SGPP1, SGPP2, SMPD1, SMPD2, SMPD3, SMPD4, SPHK1, SPHK2, SPTLC1, SPTLC2, SPTLC3, UGCG, UGT8
Starch and sucrose metabolism	36	6	0.466	-2.41	0.99	1	0.353	0.12	0.87	1	Customised	AMY2B, ENPP1, GANC, GPI, MGAM, PYGM	AMY2B, ENPP1, GANC, GPI, MGAM, PYGM	AGL, AMY1A, AMY1B, AMY1C, AMY2A, AMY2B, ENPP1, ENPP3, G6PC1, G6PC2, G6PC3, GAA, GANC, GBA3, GBE1, GCK, GPI, GYG1, GYG2, GYS1, GYS2, HK1, HK2, HK3, HKDC1, MGAM, MGAM2, PGM1, PGM2, PGM2L1, PYGB, PYGL, PYGM, SI, TREH, UGP2	AGL, AMY1A, AMY1B, AMY1C, AMY2A, AMY2B, ENPP1, ENPP3, G6PC1, G6PC2, G6PC3, GAA, GANC, GBA3, GBE1, GCK, GPI, GYG1, GYG2, GYS1, GYS2, HK1, HK2, HK3, HKDC1, MGAM, MGAM2, PGM1, PGM2, PGM2L1, PYGB, PYGL, PYGM, SI, TREH, UGP2
Steroid biosynthesis	20	9	1.26	0.87	0.14	0.67	1.48	0.538	3.95	1	Customised	DHCR7, EBP, LBR, LIPA, LSS, NSDHL, SC5D, SOAT1, SQLE	DHCR7, EBP, LBR, LIPA, LSS, NSDHL, SC5D, SOAT1, SQLE	CEL, CYP24A1, CYP27B1, CYP2R1, CYP51A1, DHCR24, DHCR7, EBP, FDFT1, HSD17B7, LBR, LIPA, LSS, MSMO1, NSDHL, SC5D, SOAT1, SOAT2, SQLE, TM7SF2	CEL, CYP24A1, CYP27B1, CYP2R1, CYP51A1, DHCR24, DHCR7, EBP, FDFT1, HSD17B7, LBR, LIPA, LSS, MSMO1, NSDHL, SC5D, SOAT1, SOAT2, SQLE, TM7SF2
Steroid hormone biosynthesis	62	11	0.497	-3.01	1	1	0.377	0.176	0.739	1	Customised	CYP11A1, CYP21A2, CYP2E1, CYP3A5, CYP7B1, DHRS11, HSD17B11, HSD17B12, HSD17B8, LRTOMT, SRD5A1	CYP11A1, CYP21A2, CYP2E1, CYP3A5, CYP7B1, DHRS11, HSD17B11, HSD17B12, HSD17B8, LRTOMT, SRD5A1	AKR1C1, AKR1C2, AKR1C3, AKR1C4, AKR1D1, COMT, CYP11A1, CYP11B1, CYP11B2, CYP17A1, CYP19A1, CYP1A1, CYP1A2, CYP1B1, CYP21A2, CYP2E1, CYP3A4, CYP3A5, CYP3A7, CYP3A7-CYP3A51P, CYP7A1, CYP7B1, DHRS11, HSD11B1, HSD11B1L, HSD11B2, HSD17B1, HSD17B11, HSD17B12, HSD17B2, HSD17B3, HSD17B6, HSD17B7, HSD17B8, HSD3B1, HSD3B2, LRTOMT, SRD5A1, SRD5A2, SRD5A3, STS, SULT1E1, SULT2B1, UGT1A1, UGT1A10, UGT1A3, UGT1A4, UGT1A5, UGT1A6, UGT1A7, UGT1A8, UGT1A9, UGT2A1, UGT2A2, UGT2A3, UGT2B10, UGT2B11, UGT2B15, UGT2B17, UGT2B28, UGT2B4, UGT2B7	AKR1C1, AKR1C2, AKR1C3, AKR1C4, AKR1D1, COMT, CYP11A1, CYP11B1, CYP11B2, CYP17A1, CYP19A1, CYP1A1, CYP1A2, CYP1B1, CYP21A2, CYP2E1, CYP3A4, CYP3A5, CYP3A7, CYP3A7-CYP3A51P, CYP7A1, CYP7B1, DHRS11, HSD11B1, HSD11B1L, HSD11B2, HSD17B1, HSD17B11, HSD17B12, HSD17B2, HSD17B3, HSD17B6, HSD17B7, HSD17B8, HSD3B1, HSD3B2, LRTOMT, SRD5A1, SRD5A2, SRD5A3, STS, SULT1E1, SULT2B1, UGT1A1, UGT1A10, UGT1A3, UGT1A4, UGT1A5, UGT1A6, UGT1A7, UGT1A8, UGT1A9, UGT2A1, UGT2A2, UGT2A3, UGT2B10, UGT2B11, UGT2B15, UGT2B17, UGT2B28, UGT2B4, UGT2B7
Sulfur metabolism	10	2	0.56	-1.04	0.75	1	0.448	0.0462	2.25	1	Customised	PAPSS1, SUOX	PAPSS1, SUOX	BPNT1, BPNT2, ETHE1, MPST, PAPSS1, PAPSS2, SELENBP1, SQOR, SUOX, TST	BPNT1, BPNT2, ETHE1, MPST, PAPSS1, PAPSS2, SELENBP1, SQOR, SUOX, TST
Taurine and hypotaurine metabolism	16	9	1.57	1.72	0.026	0.4	2.33	0.768	7.41	1	Customised	CDO1, CSAD, FMO1, FMO2, FMO4, FMO5, GGT1, GGT5, GGT7	CDO1, CSAD, FMO1, FMO2, FMO4, FMO5, GGT1, GGT5, GGT7	ADO, BAAT, CDO1, CSAD, FMO1, FMO2, FMO3, FMO4, FMO5, GAD1, GAD2, GADL1, GGT1, GGT5, GGT6, GGT7	ADO, BAAT, CDO1, CSAD, FMO1, FMO2, FMO3, FMO4, FMO5, GAD1, GAD2, GADL1, GGT1, GGT5, GGT6, GGT7
Terpenoid backbone biosynthesis	23	10	1.22	0.78	0.16	0.7	1.39	0.542	3.46	1	Customised	ACAT2, FDPS, FNTA, FNTB, HMGCS1, MVD, NUS1, PCYOX1, PDSS1, ZMPSTE24	ACAT2, FDPS, FNTA, FNTB, HMGCS1, MVD, NUS1, PCYOX1, PDSS1, ZMPSTE24	ACAT1, ACAT2, CHURC1-FNTB, DHDDS, FDPS, FNTA, FNTB, GGPS1, HMGCR, HMGCS1, HMGCS2, ICMT, IDI1, IDI2, MVD, MVK, NUS1, PCYOX1, PDSS1, PDSS2, PMVK, RCE1, ZMPSTE24	ACAT1, ACAT2, CHURC1-FNTB, DHDDS, FDPS, FNTA, FNTB, GGPS1, HMGCR, HMGCS1, HMGCS2, ICMT, IDI1, IDI2, MVD, MVK, NUS1, PCYOX1, PDSS1, PDSS2, PMVK, RCE1, ZMPSTE24
Thiamine metabolism	15	8	1.49	1.43	0.047	0.44	2.07	0.652	6.74	1	Customised	AK2, AK5, AK7, AK8, ALPL, NFS1, THTPA, TPK1	AK2, AK5, AK7, AK8, ALPL, NFS1, THTPA, TPK1	ACP1, AK1, AK2, AK4, AK5, AK7, AK8, ALPG, ALPI, ALPL, ALPP, NFS1, NTPCR, THTPA, TPK1	ACP1, AK1, AK2, AK4, AK5, AK7, AK8, ALPG, ALPI, ALPL, ALPP, NFS1, NTPCR, THTPA, TPK1
Tryptophan metabolism	42	11	0.733	-1.31	0.87	1	0.632	0.284	1.3	1	Customised	AADAT, ACAT2, ALDH3A2, AOX1, CAT, DHTKD1, DLST, IDO1, INMT, KYAT3, MAOA	AADAT, ACAT2, ALDH3A2, AOX1, CAT, DHTKD1, DLST, IDO1, INMT, KYAT3, MAOA	AADAT, AANAT, ACAT1, ACAT2, ACMSD, AFMID, ALDH1B1, ALDH2, ALDH3A2, ALDH7A1, ALDH8A1, ALDH9A1, AOC1, AOX1, ASMT, CAT, CYP1A1, CYP1A2, CYP1B1, DDC, DHTKD1, DLD, DLST, ECHS1, EHHADH, GCDH, HAAO, HADH, HADHA, IDO1, IDO2, IL4I1, INMT, KMO, KYAT1, KYAT3, KYNU, MAOA, MAOB, TDO2, TPH1, TPH2	AADAT, AANAT, ACAT1, ACAT2, ACMSD, AFMID, ALDH1B1, ALDH2, ALDH3A2, ALDH7A1, ALDH8A1, ALDH9A1, AOC1, AOX1, ASMT, CAT, CYP1A1, CYP1A2, CYP1B1, DDC, DHTKD1, DLD, DLST, ECHS1, EHHADH, GCDH, HAAO, HADH, HADHA, IDO1, IDO2, IL4I1, INMT, KMO, KYAT1, KYAT3, KYNU, MAOA, MAOB, TDO2, TPH1, TPH2
Tyrosine metabolism	36	11	0.855	-0.655	0.68	1	0.788	0.347	1.67	1	Customised	ADH1B, ADH1C, ALDH3B1, AOC3, AOX1, GOT2, LRTOMT, MAOA, MIF, PNMT, TPO	ADH1B, ADH1C, ALDH3B1, AOC3, AOX1, GOT2, LRTOMT, MAOA, MIF, PNMT, TPO	ADH1A, ADH1B, ADH1C, ADH4, ADH5, ADH6, ADH7, ALDH3A1, ALDH3B1, ALDH3B2, AOC2, AOC3, AOX1, COMT, DBH, DCT, DDC, FAH, FAHD1, GOT1, GOT1L1, GOT2, GSTZ1, HGD, HPD, IL4I1, LRTOMT, MAOA, MAOB, MIF, PNMT, TAT, TH, TPO, TYR, TYRP1	ADH1A, ADH1B, ADH1C, ADH4, ADH5, ADH6, ADH7, ALDH3A1, ALDH3B1, ALDH3B2, AOC2, AOC3, AOX1, COMT, DBH, DCT, DDC, FAH, FAHD1, GOT1, GOT1L1, GOT2, GSTZ1, HGD, HPD, IL4I1, LRTOMT, MAOA, MAOB, MIF, PNMT, TAT, TH, TPO, TYR, TYRP1
Ubiquinone and other terpenoid-quinone biosynthesis	11	3	0.763	-0.587	0.6	1	0.673	0.115	2.82	1	Customised	COQ2, COQ6, COQ7	COQ2, COQ6, COQ7	COQ2, COQ3, COQ5, COQ6, COQ7, GGCX, HPD, NQO1, TAT, VKORC1, VKORC1L1	COQ2, COQ3, COQ5, COQ6, COQ7, GGCX, HPD, NQO1, TAT, VKORC1, VKORC1L1
Valine, leucine and isoleucine biosynthesis	4	1	0.7	-0.448	0.45	0.84	0.599	0.0114	7.48	1	Customised	BCAT2	BCAT2	BCAT1, BCAT2, SDS, SDSL	BCAT1, BCAT2, SDS, SDSL
Valine, leucine and isoleucine degradation	48	15	0.875	-0.657	0.69	1	0.813	0.407	1.55	1	Customised	ABAT, ACADS, ACADSB, ACAT2, ALDH3A2, ALDH6A1, AOX1, AUH, BCAT2, HMGCL, HMGCS1, HSD17B10, IVD, MCCC2, PCCA	ABAT, ACADS, ACADSB, ACAT2, ALDH3A2, ALDH6A1, AOX1, AUH, BCAT2, HMGCL, HMGCS1, HSD17B10, IVD, MCCC2, PCCA	AACS, ABAT, ACAA1, ACAA2, ACAD8, ACADM, ACADS, ACADSB, ACAT1, ACAT2, ACSF3, AGXT2, ALDH1B1, ALDH2, ALDH3A2, ALDH6A1, ALDH7A1, ALDH9A1, AOX1, AUH, BCAT1, BCAT2, BCKDHA, BCKDHB, DBT, DLD, ECHS1, EHHADH, HADH, HADHA, HADHB, HIBADH, HIBCH, HMGCL, HMGCLL1, HMGCS1, HMGCS2, HSD17B10, IL4I1, IVD, MCCC1, MCCC2, MCEE, MMUT, OXCT1, OXCT2, PCCA, PCCB	AACS, ABAT, ACAA1, ACAA2, ACAD8, ACADM, ACADS, ACADSB, ACAT1, ACAT2, ACSF3, AGXT2, ALDH1B1, ALDH2, ALDH3A2, ALDH6A1, ALDH7A1, ALDH9A1, AOX1, AUH, BCAT1, BCAT2, BCKDHA, BCKDHB, DBT, DLD, ECHS1, EHHADH, HADH, HADHA, HADHB, HIBADH, HIBCH, HMGCL, HMGCLL1, HMGCS1, HMGCS2, HSD17B10, IL4I1, IVD, MCCC1, MCCC2, MCEE, MMUT, OXCT1, OXCT2, PCCA, PCCB
Various types of N-glycan biosynthesis	39	17	1.22	1.04	0.12	0.67	1.4	0.692	2.79	1	Customised	ALG11, ALG13, ALG2, ALG3, B4GALT2, B4GALT3, DDOST, FUT8, MAN1A1, MAN1A2, MAN1C1, MAN2A1, MAN2A2, MGAT4B, RPN1, RPN2, STT3A	ALG11, ALG13, ALG2, ALG3, B4GALT2, B4GALT3, DDOST, FUT8, MAN1A1, MAN1A2, MAN1C1, MAN2A1, MAN2A2, MGAT4B, RPN1, RPN2, STT3A	ALG1, ALG11, ALG12, ALG13, ALG14, ALG2, ALG3, ALG9, B4GALNT3, B4GALNT4, B4GALT1, B4GALT2, B4GALT3, CHST8, CHST9, DAD1, DDOST, FUT8, HEXA, HEXB, HEXD, MAN1A1, MAN1A2, MAN1B1, MAN1C1, MAN2A1, MAN2A2, MGAT1, MGAT2, MGAT4A, MGAT4B, MGAT4C, MGAT4D, RPN1, RPN2, ST3GAL3, STT3A, STT3B, TUSC3	ALG1, ALG11, ALG12, ALG13, ALG14, ALG2, ALG3, ALG9, B4GALNT3, B4GALNT4, B4GALT1, B4GALT2, B4GALT3, CHST8, CHST9, DAD1, DDOST, FUT8, HEXA, HEXB, HEXD, MAN1A1, MAN1A2, MAN1B1, MAN1C1, MAN2A1, MAN2A2, MGAT1, MGAT2, MGAT4A, MGAT4B, MGAT4C, MGAT4D, RPN1, RPN2, ST3GAL3, STT3A, STT3B, TUSC3
Vitamin B6 metabolism	6	3	1.4	0.73	0.13	0.67	1.8	0.241	13.5	1	Customised	AOX1, PDXK, PSAT1	AOX1, PDXK, PSAT1	AOX1, PDXK, PDXP, PHOSPHO2, PNPO, PSAT1	AOX1, PDXK, PDXP, PHOSPHO2, PNPO, PSAT1
alpha-Linolenic acid metabolism	26	7	0.753	-0.944	0.77	1	0.659	0.233	1.65	1	Customised	ACOX3, FADS2, JMJD7-PLA2G4B, PLA2G4C, PLA2G4F, PLA2G6, PLB1	ACOX3, FADS2, JMJD7-PLA2G4B, PLA2G4C, PLA2G4F, PLA2G6, PLB1	ACAA1, ACOX1, ACOX3, FADS2, JMJD7-PLA2G4B, PLA2G10, PLA2G12A, PLA2G12B, PLA2G1B, PLA2G2A, PLA2G2C, PLA2G2D, PLA2G2E, PLA2G2F, PLA2G3, PLA2G4A, PLA2G4B, PLA2G4C, PLA2G4D, PLA2G4E, PLA2G4F, PLA2G5, PLA2G6, PLAAT2, PLAAT3, PLB1	ACAA1, ACOX1, ACOX3, FADS2, JMJD7-PLA2G4B, PLA2G10, PLA2G12A, PLA2G12B, PLA2G1B, PLA2G2A, PLA2G2C, PLA2G2D, PLA2G2E, PLA2G2F, PLA2G3, PLA2G4A, PLA2G4B, PLA2G4C, PLA2G4D, PLA2G4E, PLA2G4F, PLA2G5, PLA2G6, PLAAT2, PLAAT3, PLB1
beta-Alanine metabolism	31	13	1.17	0.727	0.18	0.72	1.31	0.584	2.84	1	Customised	ABAT, ACADS, ACOX3, ALDH3A2, ALDH3B1, ALDH6A1, AOC3, CARNS1, CSAD, DPYD, DPYS, MLYCD, SMOX	ABAT, ACADS, ACOX3, ALDH3A2, ALDH3B1, ALDH6A1, AOC3, CARNS1, CSAD, DPYD, DPYS, MLYCD, SMOX	ABAT, ACADS, ACOX1, ACOX3, ALDH1B1, ALDH2, ALDH3A1, ALDH3A2, ALDH3B1, ALDH3B2, ALDH6A1, ALDH7A1, ALDH9A1, AOC2, AOC3, CARNS1, CNDP1, CNDP2, CSAD, DPYD, DPYS, ECHS1, EHHADH, GAD1, GAD2, GADL1, HADHA, HIBCH, MLYCD, SMOX, UPB1	ABAT, ACADS, ACOX1, ACOX3, ALDH1B1, ALDH2, ALDH3A1, ALDH3A2, ALDH3B1, ALDH3B2, ALDH6A1, ALDH7A1, ALDH9A1, AOC2, AOC3, CARNS1, CNDP1, CNDP2, CSAD, DPYD, DPYS, ECHS1, EHHADH, GAD1, GAD2, GADL1, HADHA, HIBCH, MLYCD, SMOX, UPB1
